784,kommo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/784.png,dragon,fighting,bulletproof,soundproof,overcoat,75,110,125,100,105,85,7,0,1,0,0,0
785,tapu-koko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/785.png,electric,fairy,electric-surge,Null,telepathy,70,115,85,95,75,130,7,0,0,1,0,0
786,tapu-lele,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/786.png,psychic,fairy,psychic-surge,Null,telepathy,70,85,75,130,115,95,7,0,0,1,0,0
787,tapu-bulu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/787.png,grass,fairy,grassy-surge,Null,telepathy,70,130,115,85,95,75,7,0,0,1,0,0
788,tapu-fini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/788.png,water,fairy,misty-surge,Null,telepathy,70,75,115,95,130,85,7,0,0,1,0,0
789,cosmog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/789.png,psychic,Null,unaware,Null,Null,43,29,31,29,31,37,7,0,0,0,1,0
790,cosmoem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/790.png,psychic,Null,sturdy,Null,Null,43,29,131,29,131,37,7,0,0,0,1,0
791,solgaleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/791.png,psychic,steel,full-metal-body,Null,Null,137,137,107,113,89,97,7,0,0,0,1,0
792,lunala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/792.png,psychic,ghost,shadow-shield,Null,Null,137,113,89,137,107,97,7,0,0,0,1,0
793,nihilego,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/793.png,rock,poison,beast-boost,Null,Null,109,53,47,127,131,103,7,0,0,1,0,0
794,buzzwole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/794.png,bug,fighting,beast-boost,Null,Null,107,139,139,53,53,79,7,0,0,1,0,0
795,pheromosa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/795.png,bug,fighting,beast-boost,Null,Null,71,137,37,137,37,151,7,0,0,1,0,0
796,xurkitree,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/796.png,electric,Null,beast-boost,Null,Null,83,89,71,173,71,83,7,0,0,1,0,0
797,celesteela,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/797.png,steel,flying,beast-boost,Null,Null,97,101,103,107,101,61,7,0,0,1,0,0
798,kartana,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/798.png,grass,steel,beast-boost,Null,Null,59,181,131,59,31,109,7,0,0,1,0,0
799,guzzlord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/799.png,dark,dragon,beast-boost,Null,Null,223,101,53,97,53,43,7,0,0,1,0,0
800,necrozma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/800.png,psychic,Null,prism-armor,Null,Null,97,107,101,127,89,79,7,0,0,0,1,0
801,magearna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/801.png,steel,fairy,soul-heart,Null,Null,80,95,115,130,115,65,7,0,0,0,0,1
802,marshadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/802.png,fighting,ghost,technician,Null,Null,90,125,80,90,90,125,7,0,0,0,0,1
803,poipole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/803.png,poison,Null,beast-boost,Null,Null,67,73,67,73,67,73,7,0,0,1,0,0
804,naganadel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/804.png,poison,dragon,beast-boost,Null,Null,73,73,73,127,73,121,7,0,0,1,0,0
805,stakataka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/805.png,rock,steel,beast-boost,Null,Null,61,131,211,53,101,13,7,0,0,1,0,0
806,blacephalon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/806.png,fire,ghost,beast-boost,Null,Null,53,127,53,151,79,107,7,0,0,1,0,0
807,zeraora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/807.png,electric,Null,volt-absorb,Null,Null,88,112,75,102,80,143,7,0,0,0,0,1
808,meltan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/808.png,steel,Null,magnet-pull,Null,Null,46,65,65,55,35,34,7,0,0,0,0,1
809,melmetal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/809.png,steel,Null,iron-fist,Null,Null,135,143,143,80,65,34,7,0,0,0,0,1
810,grookey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/810.png,grass,Null,overgrow,Null,grassy-surge,50,65,50,40,40,65,8,1,0,0,0,0
811,thwackey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/811.png,grass,Null,overgrow,Null,grassy-surge,70,85,70,55,60,80,8,1,0,0,0,0
812,rillaboom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/812.png,grass,Null,overgrow,Null,grassy-surge,100,125,90,60,70,85,8,1,0,0,0,0
813,scorbunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/813.png,fire,Null,blaze,Null,libero,50,71,40,40,40,69,8,1,0,0,0,0
814,raboot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/814.png,fire,Null,blaze,Null,libero,65,86,60,55,60,94,8,1,0,0,0,0
815,cinderace,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/815.png,fire,Null,blaze,Null,libero,80,116,75,65,75,119,8,1,0,0,0,0
816,sobble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/816.png,water,Null,torrent,Null,sniper,50,40,40,70,40,70,8,1,0,0,0,0
817,drizzile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/817.png,water,Null,torrent,Null,sniper,65,60,55,95,55,90,8,1,0,0,0,0
818,inteleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/818.png,water,Null,torrent,Null,sniper,70,85,65,125,65,120,8,1,0,0,0,0
819,skwovet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/819.png,normal,Null,cheek-pouch,Null,gluttony,70,55,55,35,35,25,8,0,0,0,0,0
820,greedent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/820.png,normal,Null,cheek-pouch,Null,gluttony,120,95,95,55,75,20,8,0,0,0,0,0
821,rookidee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/821.png,flying,Null,keen-eye,unnerve,big-pecks,38,47,35,33,35,57,8,0,0,0,0,0
822,corvisquire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/822.png,flying,Null,keen-eye,unnerve,big-pecks,68,67,55,43,55,77,8,0,0,0,0,0
823,corviknight,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/823.png,flying,steel,pressure,unnerve,mirror-armor,98,87,105,53,85,67,8,0,0,0,0,0
824,blipbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/824.png,bug,Null,swarm,compound-eyes,telepathy,25,20,20,25,45,45,8,0,0,0,0,0
825,dottler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/825.png,bug,psychic,swarm,compound-eyes,telepathy,50,35,80,50,90,30,8,0,0,0,0,0
826,orbeetle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/826.png,bug,psychic,swarm,frisk,telepathy,60,45,110,80,120,90,8,0,0,0,0,0
827,nickit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/827.png,dark,Null,run-away,unburden,stakeout,40,28,28,47,52,50,8,0,0,0,0,0
828,thievul,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/828.png,dark,Null,run-away,unburden,stakeout,70,58,58,87,92,90,8,0,0,0,0,0
829,gossifleur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/829.png,grass,Null,cotton-down,regenerator,effect-spore,40,40,60,40,60,10,8,0,0,0,0,0
830,eldegoss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/830.png,grass,Null,cotton-down,regenerator,effect-spore,60,50,90,80,120,60,8,0,0,0,0,0
831,wooloo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/831.png,normal,Null,fluffy,run-away,bulletproof,42,40,55,40,45,48,8,0,0,0,0,0
832,dubwool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/832.png,normal,Null,fluffy,steadfast,bulletproof,72,80,100,60,90,88,8,0,0,0,0,0
833,chewtle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/833.png,water,Null,strong-jaw,shell-armor,swift-swim,50,64,50,38,38,44,8,0,0,0,0,0
834,drednaw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/834.png,water,rock,strong-jaw,shell-armor,swift-swim,90,115,90,48,68,74,8,0,0,0,0,0
835,yamper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/835.png,electric,Null,ball-fetch,Null,rattled,59,45,50,40,50,26,8,0,0,0,0,0
836,boltund,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png,electric,Null,strong-jaw,Null,competitive,69,90,60,90,60,121,8,0,0,0,0,0
837,rolycoly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png,rock,Null,steam-engine,heatproof,flash-fire,30,40,50,40,50,30,8,0,0,0,0,0
838,carkol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png,rock,fire,steam-engine,flame-body,flash-fire,80,60,90,60,70,50,8,0,0,0,0,0
839,coalossal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png,rock,fire,steam-engine,flame-body,flash-fire,110,80,120,80,90,30,8,0,0,0,0,0
840,applin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png,grass,dragon,ripen,gluttony,bulletproof,40,40,80,40,40,20,8,0,0,0,0,0
841,flapple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png,grass,dragon,ripen,gluttony,hustle,70,110,80,95,60,70,8,0,0,0,0,0
842,appletun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png,grass,dragon,ripen,gluttony,thick-fat,110,85,80,100,80,30,8,0,0,0,0,0
843,silicobra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png,ground,Null,sand-spit,shed-skin,sand-veil,52,57,75,35,50,46,8,0,0,0,0,0
844,sandaconda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png,ground,Null,sand-spit,shed-skin,sand-veil,72,107,125,65,70,71,8,0,0,0,0,0
845,cramorant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png,flying,water,gulp-missile,Null,Null,70,85,55,85,95,85,8,0,0,0,0,0
846,arrokuda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png,water,Null,swift-swim,Null,propeller-tail,41,63,40,40,30,66,8,0,0,0,0,0
847,barraskewda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png,water,Null,swift-swim,Null,propeller-tail,61,123,60,60,50,136,8,0,0,0,0,0
848,toxel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png,electric,poison,rattled,static,klutz,40,38,35,54,35,40,8,0,0,0,0,0
849,toxtricity-amped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png,electric,poison,punk-rock,plus,technician,75,98,70,114,70,75,8,0,0,0,0,0
850,sizzlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png,fire,bug,flash-fire,white-smoke,flame-body,50,65,45,50,50,45,8,0,0,0,0,0
851,centiskorch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png,fire,bug,flash-fire,white-smoke,flame-body,100,115,65,90,90,65,8,0,0,0,0,0
852,clobbopus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png,fighting,Null,limber,Null,technician,50,68,60,50,50,32,8,0,0,0,0,0
853,grapploct,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png,fighting,Null,limber,Null,technician,80,118,90,70,80,42,8,0,0,0,0,0
854,sinistea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png,ghost,Null,weak-armor,Null,cursed-body,40,45,45,74,54,50,8,0,0,0,0,0
855,polteageist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png,ghost,Null,weak-armor,Null,cursed-body,60,65,65,134,114,70,8,0,0,0,0,0
856,hatenna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png,psychic,Null,healer,anticipation,magic-bounce,42,30,45,56,53,39,8,0,0,0,0,0
857,hattrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png,psychic,Null,healer,anticipation,magic-bounce,57,40,65,86,73,49,8,0,0,0,0,0
858,hatterene,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png,psychic,fairy,healer,anticipation,magic-bounce,57,90,95,136,103,29,8,0,0,0,0,0
859,impidimp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png,dark,fairy,prankster,frisk,pickpocket,45,45,30,55,40,50,8,0,0,0,0,0
860,morgrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png,dark,fairy,prankster,frisk,pickpocket,65,60,45,75,55,70,8,0,0,0,0,0
861,grimmsnarl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png,dark,fairy,prankster,frisk,pickpocket,95,120,65,95,75,60,8,0,0,0,0,0
862,obstagoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png,dark,normal,reckless,guts,defiant,93,90,101,60,81,95,8,0,0,0,0,0
863,perrserker,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png,steel,Null,battle-armor,tough-claws,steely-spirit,70,110,100,50,60,50,8,0,0,0,0,0
864,cursola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png,ghost,Null,weak-armor,Null,perish-body,60,95,50,145,130,30,8,0,0,0,0,0
865,sirfetchd,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png,fighting,Null,steadfast,Null,scrappy,62,135,95,68,82,65,8,0,0,0,0,0
866,mr-rime,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png,ice,psychic,tangled-feet,screen-cleaner,ice-body,80,85,75,110,100,70,8,0,0,0,0,0
867,runerigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png,ground,ghost,wandering-spirit,Null,Null,58,95,145,50,105,30,8,0,0,0,0,0
868,milcery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png,fairy,Null,sweet-veil,Null,aroma-veil,45,40,40,50,61,34,8,0,0,0,0,0
869,alcremie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png,fairy,Null,sweet-veil,Null,aroma-veil,65,60,75,110,121,64,8,0,0,0,0,0
870,falinks,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png,fighting,Null,battle-armor,Null,defiant,65,100,100,70,60,75,8,0,0,0,0,0
871,pincurchin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png,electric,Null,lightning-rod,Null,electric-surge,48,101,95,91,85,15,8,0,0,0,0,0
872,snom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png,ice,bug,shield-dust,Null,ice-scales,30,25,35,45,30,20,8,0,0,0,0,0
873,frosmoth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png,ice,bug,shield-dust,Null,ice-scales,70,65,60,125,90,65,8,0,0,0,0,0
874,stonjourner,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png,rock,Null,power-spot,Null,Null,100,125,135,20,20,70,8,0,0,0,0,0
875,eiscue-ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png,ice,Null,ice-face,Null,Null,75,80,110,65,90,50,8,0,0,0,0,0
876,indeedee-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png,psychic,normal,inner-focus,synchronize,psychic-surge,60,65,55,105,95,95,8,0,0,0,0,0
877,morpeko-full-belly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png,electric,dark,hunger-switch,Null,Null,58,95,58,70,58,97,8,0,0,0,0,0
878,cufant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png,steel,Null,sheer-force,Null,heavy-metal,72,80,49,40,49,40,8,0,0,0,0,0
879,copperajah,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png,steel,Null,sheer-force,Null,heavy-metal,122,130,69,80,69,30,8,0,0,0,0,0
880,dracozolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png,electric,dragon,volt-absorb,hustle,sand-rush,90,100,90,80,70,75,8,0,0,0,0,0
881,arctozolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png,electric,ice,volt-absorb,static,slush-rush,90,100,90,90,80,55,8,0,0,0,0,0
882,dracovish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png,water,dragon,water-absorb,strong-jaw,sand-rush,90,90,100,70,80,75,8,0,0,0,0,0
883,arctovish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png,water,ice,water-absorb,ice-body,slush-rush,90,90,100,80,90,55,8,0,0,0,0,0
884,duraludon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png,steel,dragon,light-metal,heavy-metal,stalwart,70,95,115,120,50,85,8,0,0,0,0,0
885,dreepy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png,dragon,ghost,clear-body,infiltrator,cursed-body,28,60,30,40,30,82,8,0,1,0,0,0
886,drakloak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png,dragon,ghost,clear-body,infiltrator,cursed-body,68,80,50,60,50,102,8,0,1,0,0,0
887,dragapult,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png,dragon,ghost,clear-body,infiltrator,cursed-body,88,120,75,100,75,142,8,0,1,0,0,0
888,zacian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png,fairy,Null,intrepid-sword,Null,Null,92,120,115,80,115,138,8,0,0,0,1,0
889,zamazenta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png,fighting,Null,dauntless-shield,Null,Null,92,120,115,80,115,138,8,0,0,0,1,0
890,eternatus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png,poison,dragon,pressure,Null,Null,140,85,95,145,95,130,8,0,0,0,1,0
891,kubfu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png,fighting,Null,inner-focus,Null,Null,60,90,60,53,50,72,8,0,0,1,0,0
892,urshifu-single-strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png,fighting,dark,unseen-fist,Null,Null,100,130,100,63,60,97,8,0,0,1,0,0
893,zarude,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png,dark,grass,leaf-guard,Null,Null,105,120,105,70,95,105,8,0,0,0,0,1
894,regieleki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png,electric,Null,transistor,Null,Null,80,100,50,100,50,200,8,0,0,1,0,0
895,regidrago,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png,dragon,Null,dragons-maw,Null,Null,200,100,50,100,50,80,8,0,0,1,0,0
896,glastrier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png,ice,Null,chilling-neigh,Null,Null,100,145,130,65,110,30,8,0,0,1,0,0
897,spectrier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png,ghost,Null,grim-neigh,Null,Null,100,65,60,145,80,130,8,0,0,1,0,0
898,calyrex,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png,psychic,grass,unnerve,Null,Null,100,80,80,80,80,80,8,0,0,0,1,0
899,wyrdeer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png,normal,psychic,intimidate,frisk,sap-sipper,103,105,72,105,75,65,8,0,0,0,0,0
900,kleavor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png,bug,rock,swarm,sheer-force,sharpness,70,135,95,45,70,85,8,0,0,0,0,0
901,ursaluna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png,ground,normal,guts,bulletproof,unnerve,130,140,105,45,80,50,8,0,0,0,0,0
902,basculegion-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png,water,ghost,swift-swim,adaptability,mold-breaker,120,112,65,80,75,78,8,0,0,0,0,0
903,sneasler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png,fighting,poison,pressure,unburden,poison-touch,80,130,60,40,80,120,8,0,0,0,0,0
904,overqwil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,dark,poison,poison-point,swift-swim,intimidate,85,115,95,65,65,85,8,0,0,0,0,0
905,enamorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,fairy,flying,cute-charm,Null,contrary,74,115,70,135,80,106,8,0,0,1,0,0
906,sprigatito,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png,grass,Null,overgrow,Null,protean,40,61,54,45,45,65,9,1,0,0,0,0
907,floragato,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png,grass,Null,overgrow,Null,protean,61,80,63,60,63,83,9,1,0,0,0,0
908,meowscarada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png,grass,dark,overgrow,Null,protean,76,110,70,81,70,123,9,1,0,0,0,0
909,fuecoco,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png,fire,Null,blaze,Null,unaware,67,45,59,63,40,36,9,1,0,0,0,0
910,crocalor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png,fire,Null,blaze,Null,unaware,81,55,78,90,58,49,9,1,0,0,0,0
911,skeledirge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png,fire,ghost,blaze,Null,unaware,104,75,100,110,75,66,9,1,0,0,0,0
912,quaxly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png,water,Null,torrent,Null,moxie,55,65,45,50,45,50,9,1,0,0,0,0
913,quaxwell,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png,water,Null,torrent,Null,moxie,70,85,65,65,60,65,9,1,0,0,0,0
914,quaquaval,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png,water,fighting,torrent,Null,moxie,85,120,80,85,75,85,9,1,0,0,0,0
915,lechonk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png,normal,Null,aroma-veil,gluttony,thick-fat,54,45,40,35,45,35,9,0,0,0,0,0
916,oinkologne-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png,normal,Null,lingering-aroma,gluttony,thick-fat,110,100,75,59,80,65,9,0,0,0,0,0
917,tarountula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png,bug,Null,insomnia,Null,stakeout,35,41,45,29,40,20,9,0,0,0,0,0
918,spidops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png,bug,Null,insomnia,Null,stakeout,60,79,92,52,86,35,9,0,0,0,0,0
919,nymble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png,bug,Null,swarm,Null,tinted-lens,33,46,40,21,25,45,9,0,0,0,0,0
920,lokix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png,bug,dark,swarm,Null,tinted-lens,71,102,78,52,55,92,9,0,0,0,0,0
921,pawmi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png,electric,Null,static,natural-cure,iron-fist,45,50,20,40,25,60,9,0,0,0,0,0
922,pawmo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png,electric,fighting,volt-absorb,natural-cure,iron-fist,60,75,40,50,40,85,9,0,0,0,0,0
923,pawmot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png,electric,fighting,volt-absorb,natural-cure,iron-fist,70,115,70,70,60,105,9,0,0,0,0,0
